price,rooms,baths,m2_cons,m2_property,floor,garage,balcony,terrace,lift,AC,prop_age,pool,east,north,south,west,adosado,pareado,chalet,masia,atico,duplex,estudio,piso,casa_rustica,villa,heating,trastero,fireplace,garden,wardrobes,mobility,sea_views,nuda,ocupada,rented,new,good,renovate,missing_prop_age,parking_price,location_cluster,room_efficiency,bath_to_room_ratio,cluster_price_mean,cluster_price_std,age_condition_score,luxury_score,luxury_per_m2,is_house,is_apartment,is_small,orientation_score,amenity_count,amenity_density,top_floor,ground_floor,is_tiny,is_small_apt,is_medium,is_large,is_mansion,is_vintage,optimal_age,has_outdoor,has_storage,convenience_score,energy_score,missing_energy_score,energy_premium,energy_penalty,cluster_luxury_level,is_premium_location,room_size_balance,bathroom_luxury,space_efficiency,family_home,luxury_property,m2_property_ratio,amenity_per_room,total_quality,quality_size_fit
318000,2,3,110,110,2,True,True,True,True,True,20,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,0,15,0.01818181818181818,1.5,268633.017208413,319546.96838347666,20.0,3,0.02727272727272727,False,True,False,2.5,5,0.045454545454545456,False,False,False,False,True,False,False,False,True,True,True,5,1.0,False,True,False,1.5296367112810707,False,22.0,True,1.0,False,True,0.990990990990991,2.5,10.5,231.0
890000,5,4,298,453,0,True,False,True,False,True,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,0,3,0.016778523489932886,0.8,383460.5354477612,354753.8232561173,6.0,3,0.010067114093959731,True,False,False,2.0,4,0.013422818791946308,False,False,False,False,False,False,True,False,False,True,True,4,-1.0,True,False,False,1.2922885572139304,False,33.111111111111114,True,0.6578366445916115,True,True,1.5150501672240804,0.8,9.0,298.0
190000,2,2,111,89,2,False,False,True,False,False,85,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,0.018018018018018018,1.0,218359.49783549784,191978.21702295283,85.0,0,0.0,False,False,False,2.5,1,0.009009009009009009,False,False,False,False,True,False,False,True,False,True,False,0,-1.0,True,False,False,1.2683982683982684,False,27.75,True,1.247191011235955,False,False,0.7946428571428571,0.5,2.5,69.375
428000,4,3,234,234,4,False,False,False,False,True,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,0,14,0.017094017094017096,0.75,322212.6113172542,351271.5557468516,49.0,2,0.008547008547008548,False,False,False,0.0,1,0.004273504273504274,False,False,False,False,False,False,True,False,False,True,True,2,0.0,False,True,False,1.5111317254174397,False,33.42857142857143,True,1.0,False,False,0.9957446808510638,0.25,4.0,133.71428571428572
500000,2,1,149,460,1,False,False,True,False,False,65,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,3,0.013422818791946308,0.5,383460.5354477612,354753.8232561173,65.0,2,0.013422818791946308,True,False,False,0.5,2,0.013422818791946308,False,False,False,False,False,True,False,True,False,True,True,1,-1.0,True,False,False,1.2922885572139304,False,49.666666666666664,False,0.3239130434782609,False,False,3.066666666666667,1.0,3.5,173.83333333333331
495000,4,2,543,543,2,True,False,True,False,False,49,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,0,7,0.007366482504604052,0.5,218359.49783549784,191978.21702295283,98.0,2,0.003683241252302026,True,False,False,0.5,3,0.0055248618784530384,False,False,False,False,False,False,True,False,False,True,True,3,-1.0,True,False,False,1.2683982683982684,False,90.5,False,1.0,True,False,0.9981617647058824,0.75,5.5,497.75
430000,4,3,225,225,3,True,True,True,False,True,22,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,0,7,0.017777777777777778,0.75,218359.49783549784,191978.21702295283,22.0,2,0.008888888888888889,False,False,False,2.5,5,0.022222222222222223,False,False,False,False,False,False,True,False,True,True,True,4,4.0,False,False,True,1.2683982683982684,False,32.142857142857146,True,1.0,False,False,0.995575221238938,1.25,8.5,273.2142857142857
428000,4,3,220,220,4,True,True,True,False,True,22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,0,7,0.01818181818181818,0.75,218359.49783549784,191978.21702295283,22.0,2,0.00909090909090909,False,False,False,0.0,5,0.022727272727272728,False,False,False,False,False,False,True,False,True,True,True,4,-1.0,True,False,False,1.2683982683982684,False,31.428571428571427,True,1.0,False,False,0.995475113122172,1.25,6.0,188.57142857142856
495000,4,2,543,546,2,True,True,True,False,False,49,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,0,7,0.007366482504604052,0.5,218359.49783549784,191978.21702295283,98.0,3,0.0055248618784530384,True,False,False,0.5,4,0.007366482504604052,False,False,False,False,False,False,True,False,False,True,True,3,-1.0,True,False,False,1.2683982683982684,False,90.5,False,0.9945054945054945,True,True,1.0036764705882353,1.0,6.5,588.25
425000,4,3,170,170,1,True,False,True,False,True,23,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,0,7,0.023529411764705882,0.75,218359.49783549784,191978.21702295283,23.0,2,0.011764705882352941,False,True,False,2.0,4,0.023529411764705882,False,True,False,False,False,True,False,False,True,True,True,4,-1.0,True,False,False,1.2683982683982684,False,24.285714285714285,True,1.0,False,False,0.9941520467836257,1.0,8.0,194.28571428571428
795000,4,5,380,400,3,False,False,True,False,True,17,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,0,7,0.010526315789473684,1.25,218359.49783549784,191978.21702295283,17.0,3,0.007894736842105263,True,False,False,3.5,3,0.007894736842105263,False,False,False,False,False,False,True,False,True,True,True,2,4.0,False,False,True,1.2683982683982684,False,42.22222222222222,True,0.95,True,True,1.0498687664041995,0.75,8.5,358.88888888888886
265000,3,2,99,99,2,True,False,False,True,True,20,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,7,0.030303030303030304,0.6666666666666666,218359.49783549784,191978.21702295283,20.0,2,0.020202020202020204,False,True,False,2.5,2,0.020202020202020204,False,False,False,False,True,False,False,False,True,False,True,5,-1.0,True,False,False,1.2683982683982684,False,19.8,True,1.0,False,False,0.99,0.6666666666666666,9.5,188.1
300000,5,5,521,285,2,True,True,True,False,False,42,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,7,0.009596928982725527,1.0,218359.49783549784,191978.21702295283,84.0,0,0.0,False,False,False,0.0,5,0.009596928982725527,False,False,False,False,False,False,True,False,False,True,True,3,1.0,False,True,False,1.2683982683982684,False,52.1,True,1.8280701754385964,False,False,0.5459770114942529,1.0,3.0,156.3
285000,2,3,150,150,3,True,True,True,True,False,49,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0,7,0.013333333333333334,1.5,218359.49783549784,191978.21702295283,49.0,2,0.013333333333333334,False,True,False,2.5,4,0.02666666666666667,False,False,False,False,False,True,False,False,False,True,True,4,-1.0,True,False,False,1.2683982683982684,False,30.0,True,1.0,False,False,0.9933774834437086,2.0,8.5,255.0
325000,3,2,162,162,1,False,True,True,True,True,105,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,7,0.018518518518518517,0.6666666666666666,218359.49783549784,191978.21702295283,105.0,2,0.012345679012345678,False,True,False,1.5,2,0.012345679012345678,False,True,False,False,False,True,False,True,False,True,False,2,0.0,False,True,False,1.2683982683982684,False,32.4,True,1.0,False,False,0.9938650306748467,0.6666666666666666,5.5,178.2
238000,2,2,86,86,2,False,False,True,True,False,49,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,7,0.023255813953488372,1.0,218359.49783549784,191978.21702295283,4.9,2,0.023255813953488372,False,True,False,0.0,1,0.011627906976744186,False,False,False,False,True,False,False,False,False,True,False,1,-1.0,True,False,False,1.2683982683982684,False,21.5,True,1.0,False,False,0.9885057471264368,0.5,3.0,64.5
275000,3,2,122,122,3,False,False,True,True,False,49,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,15,0.02459016393442623,0.6666666666666666,268633.017208413,319546.96838347666,4.9,2,0.01639344262295082,False,True,False,0.0,1,0.00819672131147541,False,False,False,False,False,True,False,False,False,True,False,1,4.0,False,False,True,1.5296367112810707,False,24.4,True,1.0,False,False,0.991869918699187,0.3333333333333333,3.0,73.19999999999999
80000,1,1,69,69,2,True,True,False,True,True,20,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,0,7,0.014492753623188406,1.0,218359.49783549784,191978.21702295283,20.0,2,0.028985507246376812,False,True,False,3.5,4,0.057971014492753624,False,False,False,True,False,False,False,False,True,True,True,5,-1.0,True,False,False,1.2683982683982684,False,34.5,True,1.0,False,False,0.9857142857142858,4.0,10.5,362.25
1165000,4,2,255,265,2,False,False,True,False,True,48,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,0,7,0.01568627450980392,0.5,218359.49783549784,191978.21702295283,48.0,2,0.00784313725490196,True,False,False,1.0,2,0.00784313725490196,False,False,False,False,False,False,True,False,False,True,True,2,-1.0,True,False,False,1.2683982683982684,False,42.5,False,0.9622641509433962,True,False,1.03515625,0.5,5.0,212.5
185000,3,2,110,110,1,True,True,False,True,True,27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,7,0.02727272727272727,0.6666666666666666,218359.49783549784,191978.21702295283,27.0,2,0.01818181818181818,False,True,False,0.0,4,0.03636363636363636,False,True,False,False,True,False,False,False,True,True,True,5,3.0,False,False,False,1.2683982683982684,False,22.0,True,1.0,False,False,0.990990990990991,1.3333333333333333,7.0,154.0
185000,4,1,266,170,2,True,False,True,False,False,56,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,7,0.015037593984962405,0.25,218359.49783549784,191978.21702295283,56.0,0,0.0,False,False,False,2.0,3,0.011278195488721804,False,False,False,False,False,False,True,True,False,True,True,3,0.0,False,True,False,1.2683982683982684,False,53.2,False,1.5647058823529412,False,False,0.6367041198501873,0.75,5.0,266.0
570000,5,4,270,270,3,True,True,True,False,True,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,0,7,0.018518518518518517,0.8,218359.49783549784,191978.21702295283,6.0,2,0.007407407407407408,True,False,False,1.5,5,0.018518518518518517,False,False,False,False,False,False,True,False,False,True,True,4,6.0,False,False,True,1.2683982683982684,False,30.0,True,1.0,False,False,0.996309963099631,1.0,7.5,225.0
245000,4,2,300,300,0,True,True,True,False,False,48,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,7,0.013333333333333334,0.5,218359.49783549784,191978.21702295283,96.0,0,0.0,False,False,False,0.0,5,0.016666666666666666,False,False,False,False,False,False,True,False,False,True,True,3,5.0,False,False,True,1.2683982683982684,False,50.0,False,1.0,False,False,0.9966777408637874,1.25,3.0,150.0
199000,4,2,115,115,1,False,True,True,True,True,50,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,0.034782608695652174,0.5,218359.49783549784,191978.21702295283,50.0,2,0.017391304347826087,False,True,False,1.0,2,0.017391304347826087,False,True,False,False,True,False,False,True,False,True,False,2,4.0,False,False,True,1.2683982683982684,False,19.166666666666668,False,1.0,False,False,0.9913793103448276,0.5,5.0,95.83333333333334
80000,1,1,68,68,2,True,True,False,True,True,20,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,0,7,0.014705882352941176,1.0,218359.49783549784,191978.21702295283,20.0,2,0.029411764705882353,False,True,False,3.5,4,0.058823529411764705,False,False,False,True,False,False,False,False,True,True,True,5,4.0,False,False,True,1.2683982683982684,False,34.0,True,1.0,False,False,0.9855072463768116,4.0,10.5,357.0
100000,2,1,68,68,2,False,False,True,False,False,55,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,7,0.029411764705882353,0.5,218359.49783549784,191978.21702295283,110.0,1,0.014705882352941176,True,False,False,3.5,2,0.029411764705882353,False,False,False,True,False,False,False,True,False,True,True,1,4.0,False,False,True,1.2683982683982684,False,22.666666666666668,False,1.0,False,False,0.9855072463768116,1.0,5.5,124.66666666666667
270000,4,3,150,200,3,True,True,True,False,False,18,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,0,7,0.02666666666666667,0.75,218359.49783549784,191978.21702295283,18.0,1,0.006666666666666667,False,False,False,3.5,4,0.02666666666666667,False,False,False,False,False,True,False,False,True,True,True,3,-1.0,True,False,False,1.2683982683982684,False,21.428571428571427,True,0.75,False,False,1.3245033112582782,1.0,7.5,160.7142857142857
415000,4,3,145,145,2,True,False,True,False,False,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,7,0.027586206896551724,0.75,218359.49783549784,191978.21702295283,4.9,1,0.006896551724137931,False,False,False,0.0,2,0.013793103448275862,False,False,False,False,False,True,False,False,False,True,False,2,-1.0,True,False,False,1.2683982683982684,False,20.714285714285715,True,1.0,False,False,0.9931506849315068,0.5,3.0,62.142857142857146
350000,4,3,272,122,3,True,True,True,False,False,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,7,0.014705882352941176,0.75,218359.49783549784,191978.21702295283,7.0,0,0.0,False,False,False,1.0,4,0.014705882352941176,False,False,False,False,False,False,True,False,False,True,True,3,4.0,False,False,True,1.2683982683982684,False,38.857142857142854,True,2.2295081967213113,False,False,0.4468864468864469,1.0,4.0,155.42857142857142
185000,3,1,160,160,0,True,False,False,False,False,50,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0,7,0.01875,0.3333333333333333,218359.49783549784,191978.21702295283,50.0,1,0.00625,False,True,False,3.0,3,0.01875,False,True,False,False,False,True,False,True,False,False,True,3,3.5,False,False,True,1.2683982683982684,False,40.0,False,1.0,False,False,0.9937888198757764,1.0,7.0,280.0
205000,3,2,100,100,2,True,True,False,True,False,49,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,0,7,0.03,0.6666666666666666,218359.49783549784,191978.21702295283,49.0,1,0.01,False,True,False,0.0,4,0.04,False,False,False,False,True,False,False,False,False,True,True,4,0.0,False,True,False,1.2683982683982684,False,20.0,True,1.0,False,False,0.9900990099009901,1.3333333333333333,5.0,100.0
650000,4,3,440,440,0,True,True,True,False,True,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,0,7,0.00909090909090909,0.75,218359.49783549784,191978.21702295283,49.0,2,0.004545454545454545,False,False,False,0.0,5,0.011363636363636364,False,False,False,False,False,False,True,False,False,True,True,4,1.0,False,True,False,1.2683982683982684,False,62.857142857142854,True,1.0,False,False,0.9977324263038548,1.25,6.0,377.1428571428571
102000,3,2,98,98,2,False,False,False,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,0.030612244897959183,0.6666666666666666,218359.49783549784,191978.21702295283,17.0,0,0.0,False,True,False,0.0,0,0.0,False,False,False,False,True,False,False,False,True,False,False,0,-1.0,True,False,False,1.2683982683982684,False,19.6,True,1.0,False,False,0.98989898989899,0.0,0.0,0.0
285000,3,2,129,129,0,False,True,True,False,True,16,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,7,0.023255813953488372,0.6666666666666666,218359.49783549784,191978.21702295283,16.0,1,0.007751937984496124,False,False,False,1.5,4,0.031007751937984496,False,False,False,False,False,True,False,False,True,True,True,2,4.0,False,False,True,1.2683982683982684,False,25.8,True,1.0,False,False,0.9923076923076923,1.3333333333333333,4.5,116.10000000000001
180451,3,2,85,85,0,False,False,False,False,False,49,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,7,0.03529411764705882,0.6666666666666666,218359.49783549784,191978.21702295283,49.0,0,0.0,False,True,False,0.0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,0,5.5,False,False,True,1.2683982683982684,False,17.0,True,1.0,False,False,0.9883720930232558,0.0,0.0,0.0
450000,1,2,412,226,0,False,False,False,False,True,19,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,7,0.0024271844660194173,2.0,218359.49783549784,191978.21702295283,19.0,1,0.0024271844660194173,True,False,False,2.5,0,0.0,False,False,False,False,False,False,True,False,True,False,False,1,-1.0,True,False,False,1.2683982683982684,False,137.33333333333334,True,1.823008849557522,False,False,0.5472154963680388,0.0,4.5,618.0
103000,4,2,112,112,2,False,False,False,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,12,0.03571428571428571,0.5,193744.6294642857,134299.46280126966,17.0,0,0.0,False,True,False,0.0,0,0.0,False,False,False,False,True,False,False,False,True,False,False,0,-1.0,True,False,False,1.1473214285714286,False,18.666666666666668,False,1.0,False,False,0.9911504424778761,0.0,0.0,0.0
193000,3,2,130,130,5,False,False,False,True,True,45,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,12,0.023076923076923078,0.6666666666666666,193744.6294642857,134299.46280126966,45.0,2,0.015384615384615385,False,True,False,3.0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,2,-1.0,True,False,False,1.1473214285714286,False,26.0,True,1.0,False,False,0.9923664122137404,0.0,7.0,182.0
198000,3,2,134,134,0,False,True,True,False,False,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,0,17,0.022388059701492536,0.6666666666666666,196499.40145228215,173091.94420514232,98.0,0,0.0,False,False,False,0.0,3,0.022388059701492536,False,False,False,False,False,True,False,False,False,True,True,1,-1.0,True,False,False,1.016597510373444,False,26.8,True,1.0,False,False,0.9925925925925926,1.0,1.0,26.8
101900,1,1,100,100,0,False,False,False,False,False,49,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0,12,0.01,1.0,193744.6294642857,134299.46280126966,49.0,0,0.0,False,True,False,0.0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,0,-1.0,True,False,False,1.1473214285714286,False,50.0,True,1.0,False,False,0.9900990099009901,0.0,0.0,0.0
153000,3,1,80,80,1,False,True,True,False,True,60,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,12,0.0375,0.3333333333333333,193744.6294642857,134299.46280126966,60.0,1,0.0125,False,True,False,0.0,4,0.05,False,True,False,True,False,False,False,True,False,True,True,2,-1.0,True,False,False,1.1473214285714286,False,20.0,False,1.0,False,False,0.9876543209876543,1.3333333333333333,3.0,60.0
275000,3,3,130,270,1,True,True,True,False,True,49,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,0,12,0.023076923076923078,1.0,193744.6294642857,134299.46280126966,49.0,1,0.007692307692307693,True,False,False,1.5,5,0.038461538461538464,False,False,False,False,False,True,False,False,False,True,True,4,-1.0,True,False,False,1.1473214285714286,False,21.666666666666668,True,0.48148148148148145,False,False,2.0610687022900764,1.6666666666666667,6.5,140.83333333333334
289000,5,3,301,301,2,True,True,False,False,False,75,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,12,0.016611295681063124,0.6,193744.6294642857,134299.46280126966,150.0,1,0.0033222591362126247,False,False,False,0.0,3,0.009966777408637873,False,False,False,False,False,False,True,True,False,True,True,3,1.0,False,True,False,1.1473214285714286,False,37.625,False,1.0,False,False,0.9966887417218543,0.6,4.0,150.5
224990,6,2,182,182,1,False,True,True,True,True,48,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,0,12,0.03296703296703297,0.3333333333333333,193744.6294642857,134299.46280126966,48.0,2,0.01098901098901099,False,True,False,2.0,4,0.02197802197802198,False,True,False,False,False,True,False,False,False,True,True,3,2.0,False,True,False,1.1473214285714286,False,22.75,False,1.0,False,False,0.994535519125683,0.6666666666666666,7.0,159.25
213500,3,2,113,113,2,False,False,False,True,True,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,12,0.02654867256637168,0.6666666666666666,193744.6294642857,134299.46280126966,22.0,2,0.017699115044247787,False,True,False,1.5,1,0.008849557522123894,False,False,False,False,True,False,False,False,True,False,True,3,0.0,False,True,False,1.1473214285714286,False,22.6,True,1.0,False,False,0.9912280701754386,0.3333333333333333,6.5,146.9
240000,3,2,120,120,2,False,False,True,False,False,49,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0,12,0.025,0.6666666666666666,193744.6294642857,134299.46280126966,49.0,0,0.0,False,True,False,0.0,2,0.016666666666666666,False,False,False,False,True,False,False,False,False,True,True,1,-1.0,True,False,False,1.1473214285714286,False,24.0,True,1.0,False,False,0.9917355371900827,0.6666666666666666,1.0,24.0
213500,3,2,114,114,2,True,False,False,True,True,19,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,0,12,0.02631578947368421,0.6666666666666666,193744.6294642857,134299.46280126966,19.0,2,0.017543859649122806,False,True,False,3.5,2,0.017543859649122806,False,False,False,False,True,False,False,False,True,False,True,5,-1.0,True,False,False,1.1473214285714286,False,22.8,True,1.0,False,False,0.991304347826087,0.6666666666666666,10.5,239.4
229000,3,2,109,109,1,True,True,False,True,True,46,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14000,12,0.027522935779816515,0.6666666666666666,193744.6294642857,134299.46280126966,46.0,2,0.01834862385321101,False,True,False,3.5,2,0.01834862385321101,False,True,False,False,True,False,False,False,False,True,False,4,0.5,False,True,False,1.1473214285714286,False,21.8,True,1.0,False,False,0.990909090909091,0.6666666666666666,9.5,207.1
178000,4,1,215,215,0,False,False,True,False,False,49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,12,0.018604651162790697,0.25,193744.6294642857,134299.46280126966,49.0,0,0.0,False,False,False,0.0,1,0.004651162790697674,False,False,False,False,False,False,True,False,False,True,False,0,1.0,False,True,False,1.1473214285714286,False,43.0,False,1.0,False,False,0.9953703703703703,0.25,0.0,0.0
118000,3,1,69,69,3,False,False,False,False,True,59,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,17,0.043478260869565216,0.3333333333333333,196499.40145228215,173091.94420514232,59.0,1,0.014492753623188406,False,True,False,1.5,0,0.0,False,False,False,True,False,False,False,True,False,False,False,1,4.0,False,False,True,1.016597510373444,False,17.25,False,1.0,False,False,0.9857142857142858,0.0,3.5,60.375
118000,3,1,69,69,3,False,False,False,False,True,59,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,12,0.043478260869565216,0.3333333333333333,193744.6294642857,134299.46280126966,59.0,1,0.014492753623188406,False,True,False,1.5,0,0.0,False,False,False,True,False,False,False,True,False,False,False,1,4.0,False,False,True,1.1473214285714286,False,17.25,False,1.0,False,False,0.9857142857142858,0.0,3.5,60.375
225000,1,1,58,58,0,True,False,False,True,False,49,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,0,12,0.017241379310344827,1.0,193744.6294642857,134299.46280126966,49.0,1,0.017241379310344827,False,True,False,0.0,3,0.05172413793103448,False,True,False,True,False,False,False,False,False,False,True,4,2.0,False,True,False,1.1473214285714286,False,29.0,True,1.0,False,False,0.9830508474576272,3.0,5.0,145.0
213500,3,2,97,97,2,True,False,False,True,True,49,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,0,17,0.030927835051546393,0.6666666666666666,196499.40145228215,173091.94420514232,49.0,2,0.020618556701030927,False,True,False,3.0,2,0.020618556701030927,False,False,False,False,True,False,False,False,False,False,True,5,-1.0,True,False,False,1.016597510373444,False,19.4,True,1.0,False,False,0.9897959183673469,0.6666666666666666,10.0,194.0
180000,3,1,154,154,0,False,False,False,False,False,80,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,17,0.01948051948051948,0.3333333333333333,196499.40145228215,173091.94420514232,160.0,0,0.0,False,False,False,2.5,0,0.0,False,False,False,False,False,True,False,True,False,False,False,0,1.0,False,True,False,1.016597510373444,False,38.5,False,1.0,False,False,0.9935483870967742,0.0,2.5,96.25
250000,4,3,210,60,2,False,True,True,False,True,49,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0,17,0.01904761904761905,0.75,196499.40145228215,173091.94420514232,98.0,1,0.004761904761904762,False,False,False,3.0,3,0.014285714285714285,False,False,False,False,False,False,True,False,False,True,True,2,0.5,False,True,False,1.016597510373444,False,30.0,True,3.5,False,False,0.2843601895734597,0.75,6.0,180.0
60000,3,1,78,78,3,False,False,False,False,True,59,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0,17,0.038461538461538464,0.3333333333333333,196499.40145228215,173091.94420514232,59.0,1,0.01282051282051282,False,True,False,0.0,1,0.01282051282051282,False,False,False,True,False,False,False,True,False,False,True,2,0.0,False,True,False,1.016597510373444,False,19.5,False,1.0,False,False,0.9873417721518988,0.3333333333333333,3.0,58.5
240000,6,2,212,105,2,False,False,True,False,True,47,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False,0,17,0.02830188679245283,0.3333333333333333,196499.40145228215,173091.94420514232,47.0,1,0.0047169811320754715,False,False,False,2.0,3,0.014150943396226415,False,False,False,False,False,False,True,False,False,True,True,2,3.0,False,False,False,1.016597510373444,False,26.5,False,2.019047619047619,False,False,0.49295774647887325,0.5,5.0,132.5
